@relation dataset

@attribute my_class_label {0,1}
@attribute text string

@data
0,'The major fermentation end-products are as follows: acetate, propionate, H2 and CO2 from glutamate.'
0,'Colonies are circular to slightly irregular, raised, translucent, cream coloured and 2-3 mm after incubation for 3 days on MA.'
0,'Sulfur is necessary for growth.'
0,'The predominant fatty acids are iso-C15:1, iso-C17:0 3-OH, iso-C15:0, summed feature 3 (comprising iso-C15:0 2-OH and/ or C16:1ω7c), iso-C15:0 3-OH and C15:0.'
0,'S. cohnii sp.n. (coh\'ni.i.'
0,'Adj. eburnea of ivory, referring to the colony colour of the type strain).'
0,'The type strain is KMM 3676T  (= LMG 22070T= CCUG 47083T).'
0,'The flagellar bundles of the cells are fully extended and rotate erratically.'
0,'Large swollen bacilli, 3 to 4 µm long, 2 to 3 µm thick, staining only at the ends.'
0,'In API 50CH test strips, acid is produced from amygdalin, aesculin, cellobiose, L-fucose, gentiobiose, D-glucose, lactose, maltose, D-mannose, methyl α-D-glucopyranoside, raffinose, salicin, starch and sucrose.'
0,'MIS-7 is the major menaquinone (>90\% of the total quinones).'
0,'Cells are strictly aerobic.'
0,'Sporolactobacillus putidus (pu′ti.dus.'
0,'The  cells  are  nonmotile  and  nonsporeforming  .'
0,'Some strains had only sediment with no turbidity in PY-glucose-Tween 80 cultures.'
0,'The members of the genus are strictly anaerobic.'
0,'The predominant cellular fatty acids are iso-C15:0, iso-C15:1 G, iso-C17:0 3-OH, iso-C15:0 3-OH and C15:0.'
0,'Colonies on 1/10-strength MA are rhizoid, convex and deep orange in colour.'
0,'All strains produce catalase and oxidase activity.'
0,'90\%  of  the  strains  produced  acid from  m  D-(+)-glucose  and  glycerol.ditions.lose.e,  raffinose,  xylose,  and trehalose,  nitrate  reduction,  alkaline'
0,Cupitis.
0,'And negative for assimilation of d-xylose, d-mannitol, sucrose and l-rhamnose, nitrate reduction, urease activity, indole production and gelatin hydrolysis.'
0,'Staphylococcus delphini sp. nov.'
0,'Does not produce H2S, acetoin or indole.'
0,'Resistant to gentamicin, neomycin, polymixin B and streptomycin.'
0,'Urealyticum is based on testing of 18 to 33 strains.'
0,'The DNA G+ C content of the type strain is 39.3 mol\%.'
0,'Halorhabdus utahensis (u‘tah.ensis.'
0,'The major polar lipids are phosphatidylethanolamine, three unidentified aminogroup-containing lipids and an unidentified aminophospholipid.'
0,'Tyrosine is weakly degraded, accompanied by production of a dark red pigment.'
0,'Ammonia was not produced from cultures in chopped meat, PY, or arginine medium, but small amounts were sometimes detected in PY-glucose and PY-gluconate cultures.'
0,'30\%  of  the  strains  grew  moderately  at  this  high  salt concentration.'
0,'Marinithermofilum heat (loving) filament existing in marine environment].'
0,'Growth on formate is not possible.'
0,Caprae.
0,'Bacillus fumarioli (fum.a.riolic'
0,'No activity is detected for alanine arylamidase, alanine phenylalanine, proline arylamidase, arginine dihydrolase, arginine arylamidase, esterase C-4, ester lipase C8 and phosphoamidase., D-mannose, D-trehalose, sucrose and turanose.marginal.rylamidase, cystine arylamidase, trypsin,  arylamidase, glutamyl glutamic acid arylamidase, glycine arylamidase, histidine arylamidase, leucine arylamidase, leucyl glycine arylamidase, phenylalanine arylamidase, proline arylamidase, pyroglutamic acid arylamidase, serine arylamidase, tyrosine arylamida�vali? x?? se, ?N???ic a@\u001Eylas?????? x??inam'
0,'Isolated from flower surfaces of Calystegia hederacea in Jiangsu, Peopleís Republic of China.'
0,'Single flexible rods 0.3 to 0.5 by 3 to 8 µm.'
0,'Optimal growth occurs in the presence of 2-3\% (w/v) NaCl.'
0,'The G+ C content of the genomic DNA is 48.4 mol\%.'
0,'Gram-negative, oxidase-and catalase-positive.'
0,'Forms endospores singly on unbranched sporophores.'
0,'Gives a positive result for catalase, oxidase, lipase and β-galactosidase activities.'
0,'Chemo-organotrophic and strictly aerobic.'
0,'In the API 20E strip, weakly positive for β-galactosidase and tryptophan deaminase activities and oxidation of amygdalin and arabinose.'
0,'Cytochrome oxidase, nitrate reductase and Tween 80 hydrolysis activities are negative.'
0,'Moderate growth on NA.'
0,'Diagnostic sugars are not detected in whole-cell hydrolysates, implying cell-wall chemotype I sensu Lechevalier & Lechevalier, 1970 .'
0,'16S rRNA, mip, rpoB, rnpB and proA gene sequences differ significantly from all recognized species of the genus Legionella.The type strain, IMVS-3376 T ( = IMVS 3113 T = ATCC BAA-2169 T), was isolated from a human respiratory tract specimen.'
0,'Cells are Gram-positive-staining, aerobic rods, 0.7-1.2 h optimal growth at 30 liphilic and grow at 0-24 \% (w/v) NaCl.anoside, amygdalin, aesculin, salicin, cellobiose, maltose, sucrose, trehalose, r'
0,'None of the strains produced indole and all strains showed chymotrypsin activity (variable reactions for  R .'
0,'Cell wall peptidoglycan is of the A4ins MK-7 and/or MK-'
0,'Does not produce gas from glucose.'
0,'No growth is seen in the presence of 2.0\% (w/v) NaCl or on MacConkey agar.'
0,'The pathogenicity is not known.'
0,'Diffusible pigments are not produced.'
0,'Fermentation acids formed were (in milliequivalents per 100 ml): acetic, 0.65.'
0,'The DNA G+C content is 48.5 mol\%.'
0,'The pH and temperature ranges for growth are 6.5-8.0 (optimal 7.0-7.5) and 25-50 °C (optimal 35-42 °C), respectively.'
0,'Growth occurs on d-glucose and sucrose, but not on d-lactose, cellobiose, melibiose or trehalose as sole carbon source.'
0,'Fatty acids iso-C14:0, iso-C16:0, iso-C17:0, C15:0, C16:0 and C18:0 are detected in small amounts.'
0,'Colonies on 6\% NaCl MA are circular, slightly convex, glistening, smooth, yellowish-white in colour and 0.7-1.0 mm in diameter after incubation for 3 days at 30 °C.'
0,'After 10 days incubation, colonies are weakly pigmented (beige to tan) and show no red fluorescence under long-wave UV light.'
0,'Isolated from a human clinical sample of a post-operative abdominal wound.'
0,'Colonies are circular, smooth, low convex and yellow to orange in colour.'
0,'Moderately resistant to tetracycline and doxycycline.'
0,'This strain was isolated from a chicken intestine (2).Description of the type strain.'
0,'The major fatty acids (>10 \% of the total fatty acids) are C16:1ω7c and/or iso-C15:0 2-OH, iso-C15:0 3-OH and iso-C15:0.'
0,'Does not grow on TSA or NA.'
0,'Does not reduce nitrate to nitrite under aerobic conditions.'
0,'N. forma, figure, shape, appearance), -like, in the shape of.'
0,'Penicillin, 5 IU.'
0,'In addition to the data in Table 1, also able to utilize N-acetyl-D-glucosamine, arabinose, L-fucose, glucose, maltose, mannose, D-melibiose, L-proline, rhamnose, salicin, D-sorbitol and sucrose as sole carbon sources.'
0,'The cell-wall peptidoglycan contains l-Lys- d-Asp (type A4 Pr'
0,'The predominant polar lipids are diphosphatidyglycerol, phosphatidylglycerol and phosphatidylethanolamine.'
0,'Staphylococcus succinus  (suc.cin.us.'
0,'Nutritional requirements can be met by the addition of 2g of yeast extract per liter, although yeast extract cannot serve as a primary substrate.'
0,'Cells are   Gram-positive,  spherical  (diameter  0.6-  1.9  poreforming.cci that  occur  in  pairs  or  singly  in  groups  or  short  chains..entre when viewed by low-powered m'
0,'Cells grow on TSA agar plates at 16-37 celsius_degree (optimum 32 celsius_degree ) and in TSB medium with a pH ranges of 5-8 (Optimum growth occurs at pH 7).'
0,'The type strain is NRRL NRS-818, which was isolated from soil in Borstel, Germany.'
0,'No urease activity and no hydrolysis of gelatin but aesculin is hydrolysed.'
0,'Reactions are negative for arginine dihydrolase, lysine decarboxylase, ornithine decarboxylase, citrate utilization, hydrogen sulphide production, urease, tryptophan deaminase, indole production and Voges-Proskauer.'
0,'Growth occurs on nutrient agar and trypticase soy agar, but not on MacConkey agar, cetrimide agar and Simmons’ citrate agar.'
0,'Auricularis  strains  were  negative  for  alkaline  phosphatase,  urease,  l, whereas  the  remaining  50\%  produced  only  low  levels  of this compound.al  hemolysis  or  dark  ted  on  previously,'
0,'Major fermentation products from BM (29) or PYG (11) medium are n-butyric and acetic acids.'
0,'Activity for β-galactosidase is detected.'
0,'GELATINASE-positive, NITRATEs reduced to NITRITEs, NITRITEs reduced but no gas produced, end product unknown.'
0,'The type strain, CAU 1183 T ( = KCTC 33037 T = CECT 8560 T), was isolated from marine sand collected from Jeju Island in the Republic of Korea.'
0,'Hydrolyses CM-cellulose, xylan and aesculin, but not gelatin or lichenin.'
0,'The isolate is catalase-positive, oxidase-negative and does not reduce nitrate to nitrite.'
0,'The cell-wall peptidoglycan contains l-Lys- d-Asp (type A4e a'
0,'Grows at pH 3.6-6.9 with no distinct optimum between pH 3.6 and 6.6.'
0,'In addition, cells are 0.5-0.7 µm in width and 4-7.3 µm in length.'
0,'Facultative  anaerobes.'
0,'Susceptible to chloramphenicol (30 µg), erythromycin (15 µg), gentamicin (20 µg), lincomycin (5 µg), neomycin (30 µg), novobiocin (30 µg), penicillin G (20 U), streptomycin (5 µg) and tetracycline (1 µg).'
0,'The optimum NaCl concentration for growth is 15 \% (w/v), with a doubling time of 13-15 h.'
0,'Growth occurs at temperatures from 0 to 22 celsius_degree , with an optimum at around 5 celsius_degree .'
0,'Tests for acid production using API 20A show positive reactions with d-glucose and d-mannose, but not with d-mannitol, lactose, sucrose, maltose, salicin, d-xylose, l-arabinose, cellobiose, melezitose, raffinose, d-sorbitol, l-rhamnose or trehalose.'
0,'In the API 20E strip, Voges-Proskauer reaction is positive, and gelatin is hydrolysed.'
0,'Negative for oxidase, haemolytic and PI-PLC activity.'
0,'Moderate growth sometimes is observed in peptone-yeast extract broth with lactose or maltose.'
0,'Forms sulfides from thiosulfate, but not sulfur.'
0,'Hydrolyses gelatin, Tween 80 and L-tyrosine, but not casein, elastin, starch, aesculin, DNA or urea.'
0,'Lecithinase and lipase negative.'
0,'The major cellular fatty acids are 15:0 iso, 16:0 iso, 15:0 anteiso and 17:0 anteiso.'
0,'Negative reactions for nitrate reduction, arginine dihydrolase, citrate utilization, urease, Voges-Proskauer test, production of H2S and indole and hydrolysis of casein and starch.'
0,'Acid is produced from D-arabinose, glucose, fructose, mannose, rhamnose, methyl α-D-mannoside, methyl α-D-glucoside, amygdalin, arbutin, aesculin, salicin, cellobiose, maltose, lactose, melibiose, sucrose, trehalose, inulin, melezitose, raffinose, starch and gentiobiose, but not from any other substrate in the API 50CH kit.'
0,'Fermentation products are hydrogen, carbon dioxide, acetate, lactate and ethanol.'
0,'The type species is Salinimicrobium catena.'
0,'Able to use cellobiose, d-fructose, d-mannose, l-rhamnose and d-glucose as sole carbon and energy sources but not d-galactose or maltose.'
0,'Cells are 0.3-0.4 µm in width and 0.75-5.3 µm in length, growing singly, in pairs or short chains.'
0,'The major glycolipid is TGD-2.'
0,'Temperatures of 65–70 ˚C and slightly acidic pH (5.5–6.0) are preferred for growth.'
0,'Aesculin, gelatin, starch, Tween 20 and L-tyrosine are hydrolysed, but CMcellulose, casein, chitin, DNA, egg yolk, Tween 80 and xylan are not.'
0,'Cells grow only aerobically at 10-48 v) on NA. (but not with 8 \% or above), tested in TS broth.owth at 150 mM boron after 2'
0,'The type strain DX-1 (=CGMCC 1.12358 =KCTC 33127) was isolated from the anode biofilm of a sewage-fed microbial fuel cell.'
0,'Xylosus  is  based  on  a total  of  102  strains, unless  noted  otherwise.'
0,'The pH range for growth at 37°C is pH 6.0-9.0, with optimal growth at pH 7.5.'
0,'Coagulase, phosphatase, extracellular deoxyribonuclease, and bacteriolytic activities not demonstrated.'
0,'The strain assimilates L-arabinose, D-xylose, galactose, D-glucose, D-fructose, D-mannose, methyl α-D-glucoside, arbutin, salicin, cellobiose, maltose, lactose, melibiose, sucrose, trehalose, inulin, D-raffinose, starch, glycogen, β-gentiobiose, D-turanose, gluconate and 2-ketogluconate.'
0,'DNA-DNA hybridization studies indicated that the strains of  S .'
0,'Polar lipids consist of a predominance of diphosphatidylglycerol and moderate to minor amounts of phosphatidylglycerol and phosphatidylinositol.'
0,'The MALDI-TOF MS protein profile shows five specific peaks (Table 3).'
0,'The type strain, MY11 (=LMG 28105 =CGMCC 1.12754 =MCCC 1A09973), was isolated from a sediment sample collected from the Western Pacific.'
0,'When  broth  media  are  supplemented  with  5\%  serum,  the  typical  deposit  appears  after  24  h.'
0,'N .   xylosum xylose.'
0,'Bacillus jeotgali (je.ot.gal py'
0,'The major end products are acetic acid, butyric acid, isovaleric acid, propionic acid and phenylacetic acid.'
0,'The type strain is G#7T (= ACAM 1070T= CIP 108525T), which was isolated from cyanobacterial biofilms attached to the undersides of partially buried quartz stones, found in the Vestfold Hills, an ice-free region of East Antarctica.     Description is as for the genus plus the following.'
0,'Cells are rod-shaped, approximately 0.2-0.5 µm wide and 1.0-4.0 µm long, obligately aerobic, Gram-staining-positive and motile by means of peritrichous flagella.'
0,'Colonies on R2A agar are yellow, circular, convex and smooth.'
0,'Alginic acid, chitin, carboxymethylcellulose, DNA and starch are not hydrolysed.'
0,'Growth occurs at 10 and 36 celsius_degree , but not at 4 or 37 celsius_degree .'
0,'Formic, 0.2.'
0,'The major isoprenoid quinone is menaquinone-6 (MK-6).'
0,'The type strains tested produced H2S.'
0,'N. faex faecis dregs.'
0,'Cells are Gram-positive, strictly aerobic, terminal spherical spore-forming, straight and club-shaped rods (0.5-1.2rming.tly swollen sporangia.rabinose, sucrose, d-xylose, myo-inositol, sorbit'
0,'In the variable reactions, the type strain, LMG 21833 T (=R-16315 T=IDA1115 T=DSM 15601 T), was positive but weak for arbutin, l-fucose, inulin, d-melibiose, methyl rce(s) in medium containing bicarbonate, minerals, cysteine, sulfide, and a mixture of w'
0,'Adj. philos friend to, loving.'
0,'The type strain is D43 (=DSM 19505  =JCM 15962), which was isolated from Korean salt-fermented seafood made from shellfish.'
0,'Acid is produced from D-mannose, D-galactose and sucrose.'
0,'Able to utilize N-acetyl-d-glucosamine, N-acetyl-β-d-mannosamine, amygdalin, d-arabitol, arbutin, cellobiose, dextrin, i-erythritol, d-fructose, l-fucose, d-galactose, d-galacturonic acid, gentiobiose, d-glucosaminic acid, α-d-glucose, α-d-glucose 1-phosphate, d-glucose 6-phosphate, glycerol, l-α-glycerol phosphate, myo-inositol, α-lactose, lactulose, maltose, maltotriose, d-mannitol, d-mannose, melezitose, melibiose, methyl α-d-galactoside, methyl β-d-galactoside, methyl β-d-glucoside, palatinose, d-raffinose, l-rhamnose, salicin, sucrose, d-trehalose, turanose, pyruvic acid, pyruvic acid methyl ester, succinic acid, inosine, uridine, thymidine-5′-monophosphate and uridine-5′-monophosphate, but unable to utilize l-alanine, l-glutamate, l-histidine, l-methionine, l-phenylalanine or l-threonine as carbon and energy sources.'
0,'Requires seawater and an organic nitrogen source (i.e., L-glutamate) for growth.'
0,'Susceptible to (µg/disc) lincomycin (2), ampicillin (10), cefotaxime (30), chloramphenicol (30), ciprofloxacin (5), erythromycin (15), lomefloxacin (30), nitrofurantoin (300), penicillin G (10), tetracycline (30), cefuroxime (30), cefoperazone (75), roxithromycin (30), colistin (10) and vancomycin (30).'
0,'Strain ARI 602 (=DSM 21969=CCUG 57267) is a reference strain.'
0,'Susceptible to penicillin G, ampicillin, cephalothin, novobiocin, tetracycline, rifampicin, chloramphenicol, lincomycin, oleandomycin and carbenicillin, but not to polymyxin B, streptomycin, gentamicin, kanamycin, neomycin or erythromycin.'
0,'End products of glucose metabolism are lactic and butyric acids, together with minor amounts of ethanol.'
0,'The DNA G+ C content of the type strain is 64.8 mol\% (as determined by HPLC).'
0,'In the API 20E strip, gelatin is weakly hydrolysed and nitrate is reduced, but reactions for o-nitrophenyl- utilization, hydrogen sulfide production, urease, tryptophan deaminase, indole production and the Voges-Proskauer test are negative. and salicin (some strains, including the type strain, weak).tible to'
0,'Growth may occur between 15 and 50 °C, with an optimum of about 37 °C.'
0,'The flagella showed a regular sine curvature with a wavelength of 4.0 μm and an amplitude of 0.6 μm (Fig. 1).'
0,'Sensitive to tetracycline and resistant to chloramphenicol.'
0,'Haemolysis is observed.'
0,'I-Erythritol, D-melibiose, acetic acid, α-cyclodextrin, D-fructose, methyl β-D-glucoside, dextrin, L-fucose, uridine, glycogen, D-galactose, D-raffinose, L-alaninamide, L-ornithine, thymidine, gentiobiose, α-ketovaleric acid, α-D-glucose, D-galacturonic acid, DL-lactic acid, L-alanine, N-acetyl-D-galactosamine, sucrose, L-alanylglycine, N-acetyl-D-glucosamine, α-D-lactose, D-trehalose, L-asparagine, lactulose, turanose, L-aspartic acid, L-serine, glycerol, L-arabinose, maltose, L-glutamic acid, L-threonine, α-DL-glycerol phosphate, D-arabitol, methyl pyruvate, glycyl L-aspartic acid, glucose 1-phosphate, D-cellobiose, D-mannose, monomethyl succinate, glycyl L-glutamic acid and D-glucose 6-phosphate are assimilated or weakly assimilated (Biolog GN 20).'
0,'Grows optimally at 20 celsius_degree and with 3\% salts.'
0,'Surface colonies on cellobiose agar are 3 to 5 mm in diameter, glossy, not pigmented, and umbonate.'
0,'Populeti is distinguished from most mesophilic, cellulolytic clostridia by its production of butyrate as a major fermentation product during cellulose degradation.'
0,'Catalase is positive.'
0,'The type strain, WAL-1926CT (= ATCC BAA-1629T = CCUG 55979T), and other strains were isolated in mixed culture from various skin and soft-tissue infections of nonoral origin, mainly from abscesses in the buttock and groin areas.'
0,'Arginine dihydrolase, lysine decarboxylase and ornithine decarboxylase are negative.'
0,'Panax - acis scientific name for ginseng.'
0,'Forty-  six  percent  of  the  strains  were  susceptible  to  tetracycline  (MIC,  0.4  C.and 2'
0,'The type strain is Methanococcus vulcanius M7T, which was obtained from a deep-sea hydrothermal vent chimney on the East Pacific Rise (13˚ N).'
0,'L-Proline and L-glutamate are utilized, but (+)-D-sucrose, (2)-D-ribose, (+)-D-galactose, (+)-D-glucose and L-tyrosine are not utilized.'
0,'The G+C content of the DNA is approximately 35 mol \%.'
0,'For differentiation from  B .'
0,N.Gr.
0,HPLC).
0,'Produces acid from L-arabinose, D-xylose, D-galactose, D-glucose, D-fructose, D-mannose, aesculin, D-maltose, D-lactose, D-melibiose, sucrose, inulin and D-raffinose (API 50CH).'
0,'Growth occurs at 20-45 ranges for growth are 6.0-9.0 and 10'
0,'After the media had cooled, NaHC03 solution, sterilized separately by filtration, and some suspension of  F .'
0,'Obligately barophilic between 95 and 100 ˚C and requires 15.0-175 MPa to grow at these temperatures.'
0,'DNA G+C content is 40.8-41.5 mol\% (HPLC method).'
0,'Succinic and acetic acids are produced as end products of metabolism from peptone/yeast extract/glucose broth.'
0,'Delayed and weak acid production without gas is observed from the following carbohydrates in the API 50 CH gallery using CHB suspension medium (bioMrtion,  suggesting  a slight  facultative anaerobic capability.ion. the  glucose  medium  might  result  in  the  production  of  significant  quantities  of  acid such  as  were  observed.and  pro'
0,'Cellulovorans produces central or subterminal, oblong endospores, whereas  C .'
0,'The  pH  of  a peptone-yeast  extract-glucose  broth  is  lowered  from  6.8  to  4.6  to  5.1  after  2  days  of  anaerobic  growth.'
0,'It can hydrolyse gelatin, starch, Tween 60 and urea, but not casein, ONPG, hypoxanthine, chitin, cellulose (CMC or filter paper), xylan, tyrosine or Tween 20, 40 or 80.'
0,'Many phenotypic characters differentiate this genus from related taxa (Table 3).'
0,'Chemoorganotrophic, aerobic.'
0,'Casein, gelatin, starch, DNA, Tween 40 and Tween 80 are decomposed.'
0,'According to API ZYM tests, activities for alkaline phosphatase, esterase (C4 and C8), leucine arylamidase, valine arylamidase, cystine arylamidase, trypsin, α-chymotrypsin, acid phosphatase and naphthol-AS-BI-phosphohydrolase are present, whereas activities for lipase (C14), α-galactosidase, β-galactosidase, β-glucuronidase, α-glucosidase, β-glucosidase, N-acetyl-β-glucosaminidase, α-mannosidase and α-fucosidase are absent.'
0,'Positive  results are obtained  with all  strains  in  the  following biochemical  tests:  catalase.'
0,'Arginine dihydrolase activity is variable.'
0,'The range of cell size was 0.5 to 1.3 by 0.8 to 2.4  1.1 e organism was done) motile'
0,'Acid is produced from d-arabinose, d-fructose, d-glucose, d-glycerol and d-mannose but not from d-galactose, lactose, maltose, d-mannitol, d-ribose, trehalose or d-xylose.'
0,'Cell  wall  teichoic  acid:  Glycerol.'
0,'Growth occurs within the temperature range of 5-40 celsius_degree (optimum 35-40 celsius_degree ) and at pH values of 6-10.'
0,'Alkaline phosphatase, trypsin, α-chymotrypsin, N-acetyl-β-glucosaminidase and naphthol-AS-BI-phosphohydrolase are produced, but tryptophan deaminase, esterase (C4), lipase (C14) and β-glucuronidase are not produced.'
0,'Do not form vibrioid, circular, coiled or helical cells.'
0,'Pyrrolidonyl arylamidase is variable (positive in the majority of strains).'
0,'Strains of biovar 2 produce acid, weakly, without gas from the following carbohydrates: l-arabinose, mannitol, raffinose, ribose, sorbitol and d-xylose.'
0,'The type strain, CL-MP28 T (=KCCM 42318 T=DSM 18246 T), was isolated from the surface of a sediment core sample collected at a depth of 2247 m in the Ulleung Basin of the East Sea, Korea.'
0,'Growth was not affected by the addition of 0.1\% Tween 80 or 10\% rumen fluid to PY-glucose broth.'
0,'Reproduces by hormocysts.'
0,'As determined by 16S rRNA gene sequence analysis, the genus is a member of the family Flavobacteriaceae.'
0,'Colonies on MA are yellow, circular and convex with smooth margins.'
0,'The genus is affiliated to the family ‘Cyclobacteriaceae’ of the order ‘Sphingobacteriales’ of class ‘Sphingobacteria’.'
0,'Facultatively anaerobic and catalase- and oxidase-negative.'
0,'Deoxyribonuclease activity  is  very weak.'
0,'In 16-h-old cultures on blood agar, the mean cell size is 0.2-0.4 µm in width and 1.25-2.5 µm in length.'
0,'Forty-four  percent  of  strains  are  resistant  to  erythromycin,  8\%  are  resistant  to  tetracycline,  and  4\%  are  resistant  to  chloramphenicol.'
0,'The G+C content of the DNA, as determined in five strains,is 33.5y genom'
0,'The species description is based on that of Aguirre & Collins (1992) , with the following amendments made for the type strain when grown at 30 °C on MRS medium.'
0,'Abundant growth occurs on CSY-3, MA and SMM media.'
0,'In hangingdrop  preparations, the gliding movement is frequently slowand weak and is noticed after prolonged observation.'
0,'Growth in infusion broth is light and diffuse.'
0,'Cells are long, straight, round-ended, motile, strictly aerobic, Gram-negative rods, occurring singly or in pairs.'
0,'The  amount  of  NH3,  in  the  hydrolysates  may  indicate amidation  on  the  hydrolyzed. and  moderate  pho'
0,'The type strain is JC2052T (= IMSNU 14014T= KCTC 12052T= DSM 15282T).'
0,'In MB, cells sometimes appear filamentous or helical and reach up to 15 µm in size.'
0,'Planomicrobium motile microbe).'
0,'Does not hydrolyze DNA, casein, starch, pullulan, laminarin, xylan, and carboxymethyl-cellulose.'
0,'Growth occurs at NaCl concentrations of 1.7-5.1 M, at Mg2+ concentrations of 0.05-0.7 M, at pH values in the range 6.0-8.5, and within the temperature range 25-55 °C.'
0,'Positive for acid phosphatase, alkaline phosphatase, α-chymotrypsin, catalase, cystine arylamidase, leucine arylamidase, valine arylamidase, esterase (C4), esterase lipase (C8), lipase (C14), oxidase, α-galactosidase, α-glucosidase, β-glucosidase, trypsin and naphthol-AS-BI-phosphohydrolase activities.'
0,'Growth occurs on R2A containing 0.1-1\% NaCl (w/v), and is optimal in the absence of NaCl, but there is no growth on R2A with ≥ 1\% NaCl.'
0,'Felis  below  is based  on  39  strains,  unless  otherwise  noted.'
0,'The peptidoglycan and respiratory quinone types are A1 α and MK-7, respectively.'
0,'Growth occurs at 10-37 is 6.5-8.9 with an optimum between 7.3  and  7.8.ated  by  one  of  us  (K.H.S.'
0,'Motile by means of polar or subpolar flagella.'
0,'The variable characteristics of  S .'
0,'Acid produced from D-glucose, D-fructose, D-mannose, maltose, trehalose, sucrose, and glycerol.'
0,'Urea hydrolysis is negative.  not hydrolyzedoduction is negative.e'
0,'N-Acetyl-ative (inine dihydrolase, indole production, lysine decarboxylase, ornithine decarboxylase, tryptophan deaminase and urease.lin, aesculin, salicin, cellobiose, maltose, sucrose, trehalose, raffinose, starch, glycog'
0,'Growth occurs at 20-35 celsius_degree (optimum 30 celsius_degree ) and pH 6.0-10.0 (optimum pH 7.0-8.0).'
0,'Casein and gelatin are degraded, but not starch, hypoxanthine, xanthine or l-tyrosine.'
0,'Menaquinones and ubiquinones are absent.'
0,'Growth is observed within the temperature range 15-43 v), with a range of 0-14 \% (at pH 7.5).dity, and a pH of 4.9 to 5.3 in'
0,Part.
0,'Growth occurs only in medium with less than 0.5\% NaCl.'
0,'Round, light-brown, convex colonies are formed.'
0,'Gram-negative rods, 0.5-1.0 lum  is  laterally  inserted.elibiose, raffinose, rhamnose, amygdalin, ribose and mannitol (weak)'
0,'The DNA G+C content of the type strain is 47 mol\%.'
0,'Positive for hydrolysis of chitin, carboxymethylcellulose, casein, gelatin and tyrosine.'
0,'Colonies on nutrient agar are flat, smooth, grayish yellow, and circular with entire edges.'
0,'Contrary  to  the  description  of  eep,  in  which  they  produce  the  abscess  disease,  and  experimentally  for goats  (3-3,  but not  for  mice, guinea pigs,  or  rabbits  (2-5, 7-11,   37. cytochrome  system.rhamnose, d(-)-r'
0,'Cells are approximately 1.0-1.5 x 2.0-4.0 µm, are aerotolerant but grow only under strict anoxic conditions.'
0,'The cocco-bacilloid cells are 0.5 to 0.7 e short-rods 0.75-0.9singly'
0,'No growth at 0 or 10\% NaCl.'
0,'Colonies are circular, convex and pale yellow with a diameter of 1.8-2.5 mm after incubation at 30  medium after 48 h at 3'
0,'Activity of alkaline phosphatase (5), leucine arylamidase (5), valine arylamidase (2), cystine arylamidase (1),  are negative, citrate is not utilized, hydrogen sulphide and indole are not produced, urease production and the Voges-Proskauer reaction are'
0,'After 7 days growth in Schaedler broth, 7\% cells are rods (1.7-0.4 µm wide and 1.2-6.5 µm long) and 93\% cells are coccoid (0.3-0.6 µm wide and 0.4-0.9 µm long).'
0,'The G+ C content of the DNA is 38?.'
0,'M.L. gen. n. terrae, of the earth).'
0,'The description is as given by Nedashkovskaya et al .'
0,'The type strain is CC-HSB-11T (= BCRC 17850T = KCTC 22339T), isolated from water of a coastal hot spring located on Lutao, a small volcanic island in the Pacific Ocean off the eastern coast of Taiwan.'
0,'Hemolysis: beta hemolysis with sheep and guinea pig erythrocytes.'
0,'Optimal growth occurs aerobically at 600 urring at pH 5.5-8.5., present at about 43 and 23 \% of the total'
0,'Colonies are small and round.'
0,'Negative for the following GP VITEK-2 tests: l-lysine arylamidase, l-proline arylamidase, β-galactosidase, α-galactosidase, alanine arylamidase, N-acetyl-β-glucosaminidase, cyclodextrin, d-galactose, β-mannosidase, glycogen, myo-inositol, methyl α-d-glucopyranoside (acidification), methyl d-xyloside, α-mannosidase, β-xylosidase, maltotriose, glycine arylamidase, d-mannitol, melezitose, N-acetyl-d-glucosamine, palatinose, l-rhamnose, β-glucosidase, phosphorylcholine, pyruvate, α-glucosidase, d-tagatose, inulin, d-glucose, d-ribose, putrescine (assimilation), kanamycin (resistance), oleandomycin (resistance), aesculin (hydrolysis) and polymyxin B (resistance).'
0,'Smaller amounts of isobutyric acid and succinic acid may be produced (Braham & Moncla, 1992.'
0,'Both isolates grow in PC broth at 3 ameter'
0,'Unsaturated and dihydrogenated menaquinones with eight isoprene units, MK-8 and MK-8 (H2), are detected.'
0,'Colonies are circular, smooth, convex and orange-red in colour (.'
0,'The type strain is B390T (= DSM 18961T = JCM 14633T), isolated from the bryozoan Schizobrachiella sanguinea from the Adriatic Sea.'
0,'Cells are Gram-negative and non-motile and have aerobic metabolism, do not grow under (facultative) anaerobic conditions.'
0,'No spores are observed and non-motile.'
0,'The G+C content of the DNA of the type strain is 46.3 mol\%.'
0,'The major cellular fatty acids are iso-C15:0, iso-C14:0 and C16:0 DMA.'
0,'Higher concentrations tend to be inhibitory if autoclaved with the medium), galactose (1 g /liter), sucrose (1 g /liter), and sodium glutamate (up to 10 g/liter).'
0,'Cells are 0.5-0.7  coccoid rods 0'
0,'Some strains can move by gliding and produce cytochrome oxidase.'
0,'Growth occurs at 10-44 celsius_degree , but not at 4 or 48 celsius_degree .'
0,Β-Galactosidase-positive.
